date,channel,campaign,spend,imps,clicks,conversions,add_to_cart,revenue
2024-11-28,SEARCH_GENERIC,SEA_01,18.52,6413,194,2,3,133.42
2024-11-28,SEARCH_GENERIC,SEA_02,90.85,32419,1047,11,12,751.48
2024-11-28,SEARCH_GENERIC,SEA_03,69.1,22772,823,8,11,532.0
2024-11-28,SEARCH_GENERIC,SEA_04,15.69,5214,138,2,3,131.55
2024-11-28,SEARCH_GENERIC,SEA_05,55.85,17525,572,4,5,286.05
2024-11-28,SEARCH_GENERIC,SEA_06,160.6,56780,2280,28,38,1851.35
2024-11-28,SEARCH_GENERIC,SEA_07,50.75,17339,478,9,11,596.54
2024-11-28,SEARCH_GENERIC,SEA_08,106.47,37619,937,16,18,1068.06
2024-11-28,SHOPPING,SHO_01,76.43,28662,1065,13,19,909.62
2024-11-28,SHOPPING,SHO_02,157.33,65316,2156,48,62,3284.89
2024-11-28,SHOPPING,SHO_03,21.18,8420,267,3,4,204.56
2024-11-28,SHOPPING,SHO_04,73.14,30282,1338,31,46,2120.89
2024-11-28,SHOPPING,SHO_05,50.65,21754,781,24,35,1678.56
2024-11-28,SHOPPING,SHO_06,219.27,87214,3642,48,53,3266.36
2024-11-28,SHOPPING,SHO_07,20.72,8887,344,10,12,688.1
2024-11-28,SHOPPING,SHO_08,61.57,24398,823,27,33,1757.06
2024-11-28,DISPLAY,DIS_01,79.41,16379,109,0,0,0.0
2024-11-28,DISPLAY,DIS_02,47.6,9968,45,1,1,68.15
2024-11-28,DISPLAY,DIS_03,64.23,12524,84,1,1,68.89
2024-11-28,DISPLAY,DIS_04,10.0,1962,6,0,0,0.0
2024-11-28,DISPLAY,DIS_05,106.3,22083,96,1,1,67.55
2024-11-28,DISPLAY,DIS_06,37.05,7150,50,0,0,0.0
2024-11-28,DISPLAY,DIS_07,72.77,14363,101,0,0,0.0
2024-11-28,DISPLAY,DIS_08,25.29,5004,49,0,0,0.0
2024-11-28,SOCIAL,SOC_01,26.76,6689,61,1,1,67.21
2024-11-28,SOCIAL,SOC_02,365.45,96289,1171,14,16,902.33
2024-11-28,SOCIAL,SOC_03,86.98,22710,224,1,1,64.75
2024-11-28,SOCIAL,SOC_04,15.36,3794,56,1,1,67.49
2024-11-28,SOCIAL,SOC_05,18.57,4759,42,0,0,0.0
2024-11-28,SOCIAL,SOC_06,80.53,19062,154,1,1,64.62
2024-11-28,SOCIAL,SOC_07,28.01,7099,77,0,0,0.0
2024-11-28,SOCIAL,SOC_08,73.81,19639,350,5,6,337.78
2024-11-29,SEARCH_BRAND,SEA_01,66.78,33278,1827,48,55,3141.76
2024-11-29,SEARCH_BRAND,SEA_02,104.49,52839,3501,131,165,9147.32
2024-11-29,SEARCH_BRAND,SEA_03,151.63,79820,4945,151,187,9949.93
2024-11-29,SEARCH_BRAND,SEA_04,142.2,63472,3133,93,136,6712.88
2024-11-29,SEARCH_BRAND,SEA_05,106.73,55149,3960,122,150,8789.2
2024-11-29,SEARCH_BRAND,SEA_06,153.15,73355,4549,150,213,9829.04
2024-11-29,SEARCH_BRAND,SEA_07,71.23,37037,2167,42,61,2911.15
2024-11-29,SEARCH_BRAND,SEA_08,222.99,127218,7025,199,223,13741.04
2024-11-29,SEARCH_GENERIC,SEA_01,99.41,32311,1115,13,17,903.04
2024-11-29,SEARCH_GENERIC,SEA_02,59.07,18736,521,13,17,888.96
2024-11-29,SEARCH_GENERIC,SEA_03,24.08,8320,354,1,1,66.89
2024-11-29,SEARCH_GENERIC,SEA_04,125.13,36414,967,8,12,564.21
2024-11-29,SEARCH_GENERIC,SEA_05,158.13,53915,2048,31,41,2211.75
2024-11-29,SEARCH_GENERIC,SEA_06,96.59,32022,1355,18,24,1200.35
2024-11-29,SEARCH_GENERIC,SEA_07,83.9,27380,995,23,30,1548.43
2024-11-29,SEARCH_GENERIC,SEA_08,43.83,14694,425,4,5,274.73
2024-11-29,SHOPPING,SHO_01,68.42,29272,765,6,8,402.19
2024-11-29,SHOPPING,SHO_02,132.94,53348,2591,48,58,3186.01
2024-11-29,SHOPPING,SHO_03,65.39,26581,812,25,35,1744.64
2024-11-29,SHOPPING,SHO_04,25.92,10532,446,3,4,206.53
2024-11-29,SHOPPING,SHO_05,123.78,49372,1931,38,45,2707.68
2024-11-29,SHOPPING,SHO_06,31.18,13256,683,4,5,270.64
2024-11-29,SHOPPING,SHO_07,101.27,38821,1110,28,40,1875.22
2024-11-29,SHOPPING,SHO_08,36.51,14326,785,17,24,1126.65
2024-11-29,DISPLAY,DIS_01,22.47,4841,26,0,0,0.0
2024-11-29,DISPLAY,DIS_02,44.49,8898,53,0,0,0.0
2024-11-29,DISPLAY,DIS_03,116.26,22567,131,1,1,68.2
2024-11-29,DISPLAY,DIS_04,89.04,17889,93,0,0,0.0
2024-11-29,DISPLAY,DIS_05,36.26,7274,56,0,0,0.0
2024-11-29,DISPLAY,DIS_06,55.93,11267,68,2,3,136.71
2024-11-29,DISPLAY,DIS_07,23.09,4186,34,0,0,0.0
2024-11-29,DISPLAY,DIS_08,101.09,21967,116,0,0,0.0
2024-11-29,SOCIAL,SOC_01,28.67,7694,75,1,1,67.86
2024-11-29,SOCIAL,SOC_02,85.34,21193,213,3,3,207.24
2024-11-29,SOCIAL,SOC_03,33.45,9282,84,0,0,0.0
2024-11-29,SOCIAL,SOC_04,35.97,8658,79,2,2,135.06
2024-11-29,SOCIAL,SOC_05,79.39,20242,206,2,2,132.74
2024-11-29,SOCIAL,SOC_06,202.43,53911,626,8,11,554.04
2024-11-29,SOCIAL,SOC_07,121.97,31768,225,0,0,0.0
2024-11-29,SOCIAL,SOC_08,33.05,7549,69,0,0,0.0
2024-11-30,SEARCH_BRAND,SEA_01,70.96,35192,2335,106,142,6822.99
2024-11-30,SEARCH_BRAND,SEA_02,51.16,23731,1592,59,69,3939.04
2024-11-30,SEARCH_BRAND,SEA_03,116.78,64557,2706,69,90,4751.61
2024-11-30,SEARCH_BRAND,SEA_04,53.96,27187,2066,54,70,3823.4
2024-11-30,SEARCH_BRAND,SEA_05,162.64,77211,3582,101,127,6887.86
2024-11-30,SEARCH_BRAND,SEA_06,42.85,21828,1466,43,50,2811.33
2024-11-30,SEARCH_BRAND,SEA_07,75.11,38351,1833,54,68,3782.67
2024-11-30,SEARCH_BRAND,SEA_08,52.41,25348,1607,42,61,2873.02
2024-11-30,SEARCH_GENERIC,SEA_01,113.16,38058,1684,22,25,1570.9
2024-11-30,SEARCH_GENERIC,SEA_02,128.14,40385,1070,12,13,843.57
2024-11-30,SEARCH_GENERIC,SEA_03,80.34,26317,767,11,15,747.21
2024-11-30,SEARCH_GENERIC,SEA_04,303.6,101741,3297,61,77,4169.01
2024-11-30,SEARCH_GENERIC,SEA_05,156.64,49880,1609,17,21,1159.77
2024-11-30,SEARCH_GENERIC,SEA_06,120.96,40399,1109,16,21,1099.12
2024-11-30,SEARCH_GENERIC,SEA_07,121.53,40296,1735,31,40,2164.15
2024-11-30,SEARCH_GENERIC,SEA_08,119.49,37158,1037,15,21,1032.19
2024-11-30,SHOPPING,SHO_01,38.78,15911,841,27,40,1828.08
2024-11-30,SHOPPING,SHO_02,13.27,5521,255,8,11,580.29
2024-11-30,SHOPPING,SHO_03,94.48,35850,1739,49,66,3384.52
2024-11-30,SHOPPING,SHO_04,224.19,88990,5856,167,243,11264.16
2024-11-30,SHOPPING,SHO_05,81.41,34502,1394,33,37,2300.24
2024-11-30,SHOPPING,SHO_06,25.56,11131,472,4,5,267.26
2024-11-30,SHOPPING,SHO_07,87.8,36145,1577,36,51,2519.27
2024-11-30,SHOPPING,SHO_08,277.59,113555,4389,91,133,6067.46
2024-11-30,DISPLAY,DIS_01,18.86,3902,17,0,0,0.0
2024-11-30,DISPLAY,DIS_02,68.75,13963,69,0,0,0.0
2024-11-30,DISPLAY,DIS_03,27.59,5267,44,1,1,65.39
2024-11-30,DISPLAY,DIS_04,100.53,20537,140,0,0,0.0
2024-11-30,DISPLAY,DIS_05,92.79,19581,118,0,0,0.0
2024-11-30,DISPLAY,DIS_06,96.99,19222,82,0,0,0.0
2024-11-30,DISPLAY,DIS_07,119.05,24118,131,1,1,70.09
2024-11-30,DISPLAY,DIS_08,29.44,5544,34,0,0,0.0
2024-11-30,SOCIAL,SOC_01,40.03,10516,98,0,0,0.0
2024-11-30,SOCIAL,SOC_02,48.52,11635,120,0,0,0.0
2024-11-30,SOCIAL,SOC_03,50.06,12070,150,3,4,221.77
2024-11-30,SOCIAL,SOC_04,70.85,16800,221,8,9,542.55
2024-11-30,SOCIAL,SOC_05,25.79,6727,116,1,1,69.06
2024-11-30,SOCIAL,SOC_06,66.69,16523,144,2,3,139.53
2024-11-30,SOCIAL,SOC_07,54.73,13542,125,1,1,66.4
2024-11-30,SOCIAL,SOC_08,44.81,11767,113,0,0,0.0
2024-12-01,SEARCH_BRAND,SEA_01,41.54,22727,1043,26,31,1787.22
2024-12-01,SEARCH_BRAND,SEA_02,37.71,19671,1247,34,39,2357.6
2024-12-01,SEARCH_BRAND,SEA_03,143.76,71940,2579,81,121,5319.8
2024-12-01,SEARCH_BRAND,SEA_04,289.97,141626,7765,310,372,21578.26
2024-12-01,SEARCH_BRAND,SEA_05,111.12,58113,3433,94,141,6795.47
2024-12-01,SEARCH_BRAND,SEA_06,72.5,34108,2057,56,77,3817.46
2024-12-01,SEARCH_BRAND,SEA_07,27.21,13594,1123,37,42,2453.97
2024-12-01,SEARCH_BRAND,SEA_08,111.17,57139,3625,84,110,5779.06
2024-12-01,SEARCH_GENERIC,SEA_01,30.75,10141,344,8,9,514.78
2024-12-01,SEARCH_GENERIC,SEA_02,80.97,26909,789,14,19,905.82
2024-12-01,SEARCH_GENERIC,SEA_03,11.29,3696,173,4,5,293.4
2024-12-01,SEARCH_GENERIC,SEA_04,58.19,19435,654,9,13,596.81
2024-12-01,SEARCH_GENERIC,SEA_05,80.41,26149,701,5,6,349.16
2024-12-01,SEARCH_GENERIC,SEA_06,28.02,9870,292,6,8,414.12
2024-12-01,SEARCH_GENERIC,SEA_07,100.38,33515,871,15,19,1019.01
2024-12-01,SEARCH_GENERIC,SEA_08,67.3,20934,528,10,12,692.27
2024-12-01,SHOPPING,SHO_01,131.39,52882,2579,59,71,4056.34
2024-12-01,SHOPPING,SHO_02,109.73,49295,1952,32,42,2204.89
2024-12-01,SHOPPING,SHO_03,65.05,23953,1294,28,39,1837.91
2024-12-01,SHOPPING,SHO_04,36.88,14575,732,9,12,599.44
2024-12-01,SHOPPING,SHO_05,109.96,44247,2100,36,54,2394.98
2024-12-01,SHOPPING,SHO_06,100.91,39442,1352,31,41,2082.21
2024-12-01,SHOPPING,SHO_07,15.44,6572,278,6,7,407.22
2024-12-01,SHOPPING,SHO_08,33.2,13237,527,13,17,849.21
2024-12-01,DISPLAY,DIS_01,122.47,23472,198,3,4,208.79
2024-12-01,DISPLAY,DIS_02,21.02,4531,30,1,1,71.58
2024-12-01,DISPLAY,DIS_03,50.78,9741,41,0,0,0.0
2024-12-01,DISPLAY,DIS_04,36.34,6928,41,1,1,64.62
2024-12-01,DISPLAY,DIS_05,32.65,6903,43,0,0,0.0
2024-12-01,DISPLAY,DIS_06,65.93,12846,76,1,1,65.75
2024-12-01,DISPLAY,DIS_07,65.17,12119,65,0,0,0.0
2024-12-01,DISPLAY,DIS_08,98.99,20197,82,1,1,68.67
2024-12-01,SOCIAL,SOC_01,29.94,7520,64,1,1,67.28
2024-12-01,SOCIAL,SOC_02,24.74,6304,89,2,2,138.33
2024-12-01,SOCIAL,SOC_03,42.24,10804,116,1,1,67.54
2024-12-01,SOCIAL,SOC_04,30.7,7540,71,1,1,65.46
2024-12-01,SOCIAL,SOC_05,24.08,6407,65,0,0,0.0
2024-12-01,SOCIAL,SOC_06,46.51,11360,111,3,4,208.25
2024-12-01,SOCIAL,SOC_07,28.37,6809,125,4,4,275.74
2024-12-01,SOCIAL,SOC_08,83.27,19700,143,0,0,0.0
2024-12-02,SEARCH_BRAND,SEA_01,27.63,15156,1071,34,40,2267.0
2024-12-02,SEARCH_BRAND,SEA_02,12.53,6163,375,11,16,733.11
2024-12-02,SEARCH_BRAND,SEA_03,137.16,70474,3344,97,132,6663.99
2024-12-02,SEARCH_BRAND,SEA_04,89.22,43135,3082,83,113,5403.36
2024-12-02,SEARCH_BRAND,SEA_05,118.0,63064,3309,97,124,6489.89
2024-12-02,SEARCH_BRAND,SEA_06,63.36,31885,1659,54,78,3586.0
2024-12-02,SEARCH_BRAND,SEA_07,25.87,13954,718,20,25,1356.8
2024-12-02,SEARCH_BRAND,SEA_08,64.51,29831,2218,76,90,5213.4
2024-12-02,SEARCH_GENERIC,SEA_01,113.69,39351,1372,21,30,1417.97
2024-12-02,SEARCH_GENERIC,SEA_02,101.92,32128,843,17,21,1102.52
2024-12-02,SEARCH_GENERIC,SEA_03,101.05,33752,1094,23,26,1601.89
2024-12-02,SEARCH_GENERIC,SEA_04,33.62,11272,397,5,7,352.59
2024-12-02,SEARCH_GENERIC,SEA_05,105.11,34610,1180,18,27,1198.55
2024-12-02,SEARCH_GENERIC,SEA_06,22.08,7620,273,2,3,133.57
2024-12-02,SEARCH_GENERIC,SEA_07,68.5,21394,394,9,13,596.01
2024-12-02,SEARCH_GENERIC,SEA_08,87.2,32281,1010,14,19,930.89
2024-12-02,SHOPPING,SHO_01,108.7,41104,1480,31,38,2152.78
2024-12-02,SHOPPING,SHO_02,109.51,44035,1438,29,43,1793.8
2024-12-02,SHOPPING,SHO_03,43.6,17426,934,28,31,1936.62
2024-12-02,SHOPPING,SHO_04,39.96,16287,765,24,31,1626.34
2024-12-02,SHOPPING,SHO_05,48.9,21072,922,20,28,1309.66
2024-12-02,SHOPPING,SHO_06,24.32,8800,400,11,13,725.0
2024-12-02,SHOPPING,SHO_07,81.36,33576,1880,31,42,2107.2
2024-12-02,SHOPPING,SHO_08,186.52,78028,3545,96,119,6663.55
2024-12-02,DISPLAY,DIS_01,25.53,5610,40,0,0,0.0
2024-12-02,DISPLAY,DIS_02,23.81,4747,18,0,0,0.0
2024-12-02,DISPLAY,DIS_03,4.4,880,3,0,0,0.0
2024-12-02,DISPLAY,DIS_04,44.32,8124,63,1,1,68.92
2024-12-02,DISPLAY,DIS_05,78.28,15913,82,1,1,65.74
2024-12-02,DISPLAY,DIS_06,18.03,3884,20,0,0,0.0
2024-12-02,DISPLAY,DIS_07,55.26,11114,56,0,0,0.0
2024-12-02,DISPLAY,DIS_08,40.52,8210,43,0,0,0.0
2024-12-02,SOCIAL,SOC_01,198.05,50701,633,4,5,273.6
2024-12-02,SOCIAL,SOC_02,95.0,24541,251,4,5,270.26
2024-12-02,SOCIAL,SOC_03,95.36,24165,299,1,1,66.64
2024-12-02,SOCIAL,SOC_04,42.42,10964,167,0,0,0.0
2024-12-02,SOCIAL,SOC_05,112.73,26136,346,7,10,491.09
2024-12-02,SOCIAL,SOC_06,17.96,4399,45,0,0,0.0
2024-12-02,SOCIAL,SOC_07,19.55,5050,47,1,1,68.83
2024-12-02,SOCIAL,SOC_08,24.78,6316,78,1,1,66.27
2024-12-03,SEARCH_BRAND,SEA_01,85.88,42556,2385,100,129,6784.42
2024-12-03,SEARCH_BRAND,SEA_02,141.93,68723,4155,103,151,7065.19
2024-12-03,SEARCH_BRAND,SEA_03,162.12,76615,3743,90,130,5704.93
2024-12-03,SEARCH_BRAND,SEA_04,140.45,74301,3674,117,133,7982.48
2024-12-03,SEARCH_BRAND,SEA_05,48.05,23229,1549,25,31,1610.92
2024-12-03,SEARCH_BRAND,SEA_06,50.39,26236,1191,47,66,3177.28
2024-12-03,SEARCH_BRAND,SEA_07,54.54,25895,1239,29,39,1960.37
2024-12-03,SEARCH_BRAND,SEA_08,189.88,104781,6385,197,217,13742.63
2024-12-03,SEARCH_GENERIC,SEA_01,88.83,30965,635,10,12,673.01
2024-12-03,SEARCH_GENERIC,SEA_02,275.84,94337,2262,45,52,3186.17
2024-12-03,SEARCH_GENERIC,SEA_03,116.79,43695,1311,8,9,500.14
2024-12-03,SEARCH_GENERIC,SEA_04,125.9,43050,1410,16,20,1049.81
2024-12-03,SEARCH_GENERIC,SEA_05,92.68,29072,935,18,23,1236.01
2024-12-03,SEARCH_GENERIC,SEA_06,38.63,12281,449,2,2,133.91
2024-12-03,SEARCH_GENERIC,SEA_07,142.33,51654,1373,27,31,1896.64
2024-12-03,SEARCH_GENERIC,SEA_08,4.02,1334,41,0,0,0.0
2024-12-03,SHOPPING,SHO_01,104.88,41709,1584,33,48,2380.7
2024-12-03,SHOPPING,SHO_02,37.56,15137,822,22,27,1457.84
2024-12-03,SHOPPING,SHO_03,44.66,17334,736,9,12,608.38
2024-12-03,SHOPPING,SHO_04,84.84,34575,909,22,31,1598.83
2024-12-03,SHOPPING,SHO_05,27.51,12019,401,14,17,928.3
2024-12-03,SHOPPING,SHO_06,36.02,13942,467,12,16,815.39
2024-12-03,SHOPPING,SHO_07,85.19,34422,1235,22,31,1521.7
2024-12-03,SHOPPING,SHO_08,65.45,25428,723,17,22,1080.86
2024-12-03,DISPLAY,DIS_01,64.18,12115,62,1,1,66.49
2024-12-03,DISPLAY,DIS_02,33.7,6569,45,0,0,0.0
2024-12-03,DISPLAY,DIS_03,34.24,7170,49,0,0,0.0
2024-12-03,DISPLAY,DIS_04,65.92,14955,88,0,0,0.0
2024-12-03,DISPLAY,DIS_05,108.79,21391,113,0,0,0.0
2024-12-03,DISPLAY,DIS_06,66.71,13189,86,0,0,0.0
2024-12-03,DISPLAY,DIS_07,94.66,18483,108,0,0,0.0
2024-12-03,DISPLAY,DIS_08,68.17,13773,95,0,0,0.0
2024-12-03,SOCIAL,SOC_01,24.6,6391,113,1,1,65.52
2024-12-03,SOCIAL,SOC_02,8.69,2175,34,0,0,0.0
2024-12-03,SOCIAL,SOC_03,37.74,9549,120,2,2,128.98
2024-12-03,SOCIAL,SOC_04,4.99,1360,17,0,0,0.0
2024-12-03,SOCIAL,SOC_05,61.32,16484,152,1,1,64.84
2024-12-03,SOCIAL,SOC_06,40.5,9154,112,1,1,67.43
2024-12-03,SOCIAL,SOC_07,100.57,23833,249,1,1,70.06
2024-12-03,SOCIAL,SOC_08,77.94,20616,260,1,1,69.41
2024-12-04,SEARCH_BRAND,SEA_01,73.13,37150,2619,71,102,5071.23
2024-12-04,SEARCH_BRAND,SEA_02,137.16,70742,3745,96,120,6454.89
2024-12-04,SEARCH_BRAND,SEA_03,234.67,110000,7812,221,267,14481.85
2024-12-04,SEARCH_BRAND,SEA_04,153.35,79400,4470,129,148,8245.68
2024-12-04,SEARCH_BRAND,SEA_05,88.75,47383,3520,109,148,7127.23
2024-12-04,SEARCH_BRAND,SEA_06,449.85,225180,15752,350,396,23284.83
2024-12-04,SEARCH_BRAND,SEA_07,154.47,77310,4896,131,145,9212.5
2024-12-04,SEARCH_BRAND,SEA_08,102.34,47987,3252,98,138,6574.23
2024-12-04,SEARCH_GENERIC,SEA_01,40.89,12379,523,8,11,551.37
2024-12-04,SEARCH_GENERIC,SEA_02,33.47,10943,268,4,5,265.54
2024-12-04,SEARCH_GENERIC,SEA_03,202.17,66262,2365,38,53,2644.28
2024-12-04,SEARCH_GENERIC,SEA_04,8.63,2726,121,1,1,65.35
2024-12-04,SEARCH_GENERIC,SEA_05,76.7,25352,1017,19,25,1320.69
2024-12-04,SEARCH_GENERIC,SEA_06,39.9,13688,431,5,6,340.85
2024-12-04,SEARCH_GENERIC,SEA_07,40.33,13430,389,7,8,457.05
2024-12-04,SEARCH_GENERIC,SEA_08,114.39,35964,1556,21,29,1446.5
2024-12-04,SHOPPING,SHO_01,18.92,7481,322,4,5,270.97
2024-12-04,SHOPPING,SHO_02,158.93,69309,3228,76,100,5343.35
2024-12-04,SHOPPING,SHO_03,93.31,37119,1536,17,23,1176.46
2024-12-04,SHOPPING,SHO_04,24.32,10050,466,10,13,718.01
2024-12-04,SHOPPING,SHO_05,64.02,26580,1071,25,37,1649.77
2024-12-04,SHOPPING,SHO_06,17.49,6573,256,7,8,477.01
2024-12-04,SHOPPING,SHO_07,38.3,15368,348,4,5,259.71
2024-12-04,SHOPPING,SHO_08,47.09,19293,1088,18,21,1230.98
2024-12-04,DISPLAY,DIS_01,35.19,8001,39,0,0,0.0
2024-12-04,DISPLAY,DIS_02,36.26,7086,28,0,0,0.0
2024-12-04,DISPLAY,DIS_03,155.35,33884,183,0,0,0.0
2024-12-04,DISPLAY,DIS_04,55.57,10403,63,0,0,0.0
2024-12-04,DISPLAY,DIS_05,115.71,20926,123,0,0,0.0
2024-12-04,DISPLAY,DIS_06,211.33,41272,236,0,0,0.0
2024-12-04,DISPLAY,DIS_07,17.33,3628,22,0,0,0.0
2024-12-04,DISPLAY,DIS_08,86.24,17077,83,0,0,0.0
2024-12-04,SOCIAL,SOC_01,15.34,4012,32,0,0,0.0
2024-12-04,SOCIAL,SOC_02,60.6,16836,186,2,2,133.53
2024-12-04,SOCIAL,SOC_03,63.75,15252,160,0,0,0.0
2024-12-04,SOCIAL,SOC_04,11.16,2679,25,2,3,135.38
2024-12-04,SOCIAL,SOC_05,52.43,12762,155,0,0,0.0
2024-12-04,SOCIAL,SOC_06,156.21,41138,660,10,13,734.57
2024-12-04,SOCIAL,SOC_07,14.85,3590,39,0,0,0.0
2024-12-04,SOCIAL,SOC_08,64.03,16773,190,1,1,67.7
2024-12-05,SEARCH_BRAND,SEA_01,276.96,140825,7077,210,273,13660.59
2024-12-05,SEARCH_BRAND,SEA_02,50.45,25287,1702,59,69,3970.16
2024-12-05,SEARCH_BRAND,SEA_03,64.49,31184,3559,141,174,9895.83
2024-12-05,SEARCH_BRAND,SEA_04,18.16,9179,529,10,12,674.58
2024-12-05,SEARCH_BRAND,SEA_05,208.67,100408,4083,152,223,11521.52
2024-12-05,SEARCH_BRAND,SEA_06,78.02,35979,1757,68,89,4383.09
2024-12-05,SEARCH_BRAND,SEA_07,169.72,86929,4940,139,165,9829.64
2024-12-05,SEARCH_BRAND,SEA_08,310.1,156335,9701,228,275,15608.14
2024-12-05,SEARCH_GENERIC,SEA_01,19.43,6302,189,7,9,504.29
2024-12-05,SEARCH_GENERIC,SEA_02,154.96,46557,1840,24,32,1590.22
2024-12-05,SEARCH_GENERIC,SEA_03,100.61,33801,1031,15,17,1067.12
2024-12-05,SEARCH_GENERIC,SEA_04,154.41,49102,1698,18,22,1253.97
2024-12-05,SEARCH_GENERIC,SEA_05,55.39,17552,464,9,13,617.45
2024-12-05,SEARCH_GENERIC,SEA_06,174.45,56843,2106,45,54,3038.93
2024-12-05,SEARCH_GENERIC,SEA_07,150.76,53378,1641,12,15,812.14
2024-12-05,SEARCH_GENERIC,SEA_08,45.45,15288,521,12,14,814.03
2024-12-05,SHOPPING,SHO_01,127.01,53198,2272,51,58,3561.89
2024-12-05,SHOPPING,SHO_02,34.55,14703,646,7,9,465.49
2024-12-05,SHOPPING,SHO_03,195.57,77665,3434,81,90,5510.09
2024-12-05,SHOPPING,SHO_04,55.98,21765,887,15,19,1043.36
2024-12-05,SHOPPING,SHO_05,35.26,14859,585,14,19,952.65
2024-12-05,SHOPPING,SHO_06,55.91,22200,679,17,25,1191.45
2024-12-05,SHOPPING,SHO_07,105.96,43960,1271,30,43,2057.66
2024-12-05,SHOPPING,SHO_08,83.56,34222,1129,28,35,1927.61
2024-12-05,DISPLAY,DIS_01,97.2,19666,113,0,0,0.0
2024-12-05,DISPLAY,DIS_02,70.11,13650,108,0,0,0.0
2024-12-05,DISPLAY,DIS_03,112.84,22519,108,1,1,67.14
2024-12-05,DISPLAY,DIS_04,56.91,11939,49,0,0,0.0
2024-12-05,DISPLAY,DIS_05,61.9,12144,78,1,1,69.55
2024-12-05,DISPLAY,DIS_06,54.73,11955,62,0,0,0.0
2024-12-05,DISPLAY,DIS_07,135.18,25593,108,1,1,71.68
2024-12-05,DISPLAY,DIS_08,101.58,20566,140,3,4,201.58
2024-12-05,SOCIAL,SOC_01,10.75,2652,32,1,1,67.56
2024-12-05,SOCIAL,SOC_02,87.64,20927,179,0,0,0.0
2024-12-05,SOCIAL,SOC_03,65.01,15961,171,1,1,71.78
2024-12-05,SOCIAL,SOC_04,59.11,15209,151,2,2,137.54
2024-12-05,SOCIAL,SOC_05,137.81,34220,389,1,1,68.09
2024-12-05,SOCIAL,SOC_06,40.62,9246,88,1,1,67.28
2024-12-05,SOCIAL,SOC_07,94.64,22334,184,3,4,198.94
2024-12-05,SOCIAL,SOC_08,67.6,18334,144,0,0,0.0
2024-12-06,SEARCH_BRAND,SEA_01,91.6,45579,2136,48,72,3134.22
2024-12-06,SEARCH_BRAND,SEA_02,82.32,38757,2326,69,85,4625.01
2024-12-06,SEARCH_BRAND,SEA_03,56.47,26993,2028,62,69,4330.3
2024-12-06,SEARCH_BRAND,SEA_04,67.5,32539,1774,53,61,3670.95
2024-12-06,SEARCH_BRAND,SEA_05,64.77,31758,1610,60,72,3946.11
2024-12-06,SEARCH_BRAND,SEA_06,117.56,57739,2518,47,67,3167.68
2024-12-06,SEARCH_BRAND,SEA_07,89.14,45878,2598,80,118,5204.21
2024-12-06,SEARCH_BRAND,SEA_08,35.39,17000,995,34,49,2319.95
2024-12-06,SEARCH_GENERIC,SEA_01,198.81,67822,1952,28,35,2062.23
2024-12-06,SEARCH_GENERIC,SEA_02,51.42,16069,373,5,7,334.11
2024-12-06,SEARCH_GENERIC,SEA_03,41.22,13759,450,7,8,479.14
2024-12-06,SEARCH_GENERIC,SEA_04,170.13,53582,1445,22,28,1470.26
2024-12-06,SEARCH_GENERIC,SEA_05,143.86,45467,1244,19,27,1191.65
2024-12-06,SEARCH_GENERIC,SEA_06,61.35,19206,708,14,19,973.36
2024-12-06,SEARCH_GENERIC,SEA_07,108.65,35322,856,12,14,800.65
2024-12-06,SEARCH_GENERIC,SEA_08,85.02,26760,811,15,22,1025.17
2024-12-06,SHOPPING,SHO_01,89.01,34926,1160,20,29,1334.86
2024-12-06,SHOPPING,SHO_02,33.0,12740,577,13,15,919.89
2024-12-06,SHOPPING,SHO_03,96.66,38324,2322,26,38,1740.72
2024-12-06,SHOPPING,SHO_04,42.02,16787,803,18,20,1206.27
2024-12-06,SHOPPING,SHO_05,144.58,54845,2194,58,72,3842.04
2024-12-06,SHOPPING,SHO_06,105.61,43969,1673,27,38,1892.12
2024-12-06,SHOPPING,SHO_07,37.05,14239,482,3,4,205.66
2024-12-06,SHOPPING,SHO_08,73.47,28750,751,14,20,920.38
2024-12-06,DISPLAY,DIS_01,5.11,970,6,0,0,0.0
2024-12-06,DISPLAY,DIS_02,90.37,18463,69,1,1,66.28
2024-12-06,DISPLAY,DIS_03,42.15,8383,37,0,0,0.0
2024-12-06,DISPLAY,DIS_04,108.83,20989,115,1,1,69.45
2024-12-06,DISPLAY,DIS_05,30.58,5779,32,0,0,0.0
2024-12-06,DISPLAY,DIS_06,4.45,894,5,0,0,0.0
2024-12-06,DISPLAY,DIS_07,144.76,28725,208,2,3,130.23
2024-12-06,DISPLAY,DIS_08,48.5,9352,66,0,0,0.0
2024-12-06,SOCIAL,SOC_01,16.23,4000,49,0,0,0.0
2024-12-06,SOCIAL,SOC_02,60.23,15103,136,2,3,130.11
2024-12-06,SOCIAL,SOC_03,114.84,24753,361,3,4,199.45
2024-12-06,SOCIAL,SOC_04,84.25,20758,218,2,3,136.02
2024-12-06,SOCIAL,SOC_05,46.95,11118,134,0,0,0.0
2024-12-06,SOCIAL,SOC_06,92.75,22756,242,1,1,67.37
2024-12-06,SOCIAL,SOC_07,59.23,15944,218,1,1,67.26
2024-12-06,SOCIAL,SOC_08,104.41,26647,395,1,1,68.08
2024-12-07,SEARCH_BRAND,SEA_01,78.14,40847,2227,70,101,4714.79
